Respondent ID,Excel Row,LOHAS Segment,Propensity Score,Propensity Category,Composite Score,Actual Purchase (1-5),Patagonia Engagement (1-5),Environmental Activism (1-5),Willingness to Pay 25% (1-5),Brand Commitment (1-5),Environmental Evangelism (1-5),Price Insensitivity (1-5),Sustainability Importance (1-5),Organic Importance (1-5),Recycling Behavior (1-5),Classification Reasoning
10203826802,762,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203821735,763,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,3,4,1,N/A,2,4,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203803745,764,LOHAS Leaning,5.000,Very High (Premium Payer),3.682,5,N/A,N/A,4,1,N/A,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10203799854,765,LOHAS Leaning,5.000,Very High (Premium Payer),4.227,5,N/A,N/A,4,5,N/A,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10203764265,766,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,N/A,4,1,3,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203761312,767,LOHAS Leaning,5.000,Very High (Premium Payer),4.280,5,N/A,N/A,4,5,3,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10203760979,768,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203752408,769,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203747473,770,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.773,1,N/A,N/A,5,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203742816,771,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203736985,772,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203731909,773,LOHAS Leaning,5.000,Very High (Premium Payer),3.680,5,N/A,N/A,4,1,3,2,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10203718636,774,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203715917,775,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203705417,776,LOHAS Learner,2.500,Low (Price Conscious),3.179,1,N/A,3,4,5,3,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10203703070,777,LOHAS Leaning,5.000,Very High (Premium Payer),3.720,5,N/A,3,4,1,N/A,1,5,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10203702885,778,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203662717,779,LOHAS Learner,2.500,Low (Price Conscious),3.240,1,N/A,N/A,4,5,3,2,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10203652023,780,LOHAS Learner,2.500,Low (Price Conscious),2.857,1,N/A,3,4,1,3,2,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203649192,781,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,N/A,4,1,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10203640175,782,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.750,1,N/A,3,4,1,3,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203638456,783,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.727,1,N/A,N/A,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203634022,784,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203623351,785,LOHAS Leaning,5.000,Very High (Premium Payer),3.759,5,3,N/A,5,1,3,1,5,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10203605672,786,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,3,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203587549,787,LOHAS Leaning,5.000,Very High (Premium Payer),3.893,5,N/A,3,4,5,3,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10203570338,788,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.760,1,N/A,3,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203563306,789,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203546590,790,LOHAS Leaning,5.000,Very High (Premium Payer),3.680,5,N/A,N/A,4,1,3,2,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10203543886,791,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.727,1,N/A,N/A,4,1,N/A,2,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203541629,792,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,3,4,1,N/A,1,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10203508165,793,LOHAS Leaning,5.000,Very High (Premium Payer),3.682,5,N/A,N/A,4,1,N/A,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10203486942,794,LOHAS Leaning,5.000,Very High (Premium Payer),4.200,5,N/A,N/A,4,5,3,1,5,5,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10203485405,795,LOHAS Learner,2.500,Low (Price Conscious),3.400,1,N/A,N/A,5,5,3,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10203417105,796,LOHAS Leaning,5.000,Very High (Premium Payer),4.036,5,N/A,3,4,5,3,2,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10203380643,797,LOHAS Leaning,5.000,Very High (Premium Payer),4.071,5,N/A,3,4,5,3,1,5,5,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10203358901,798,LOHAS Learner,2.500,Low (Price Conscious),2.800,1,N/A,N/A,5,1,3,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203314668,799,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.607,1,N/A,3,4,1,3,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203297771,800,LOHAS Learner,2.500,Low (Price Conscious),3.429,1,N/A,3,5,5,3,1,5,5,5,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10203122522,801,LOHAS Learner,2.500,Low (Price Conscious),2.800,1,N/A,3,4,1,N/A,2,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203100973,802,LOHAS Leaning,5.000,Very High (Premium Payer),3.773,5,N/A,N/A,4,1,N/A,2,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10203097938,803,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203073107,804,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.679,1,N/A,3,4,1,3,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10203033699,805,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.773,1,N/A,N/A,5,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202947139,806,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202928498,807,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.727,1,N/A,N/A,4,1,N/A,2,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202912612,808,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.750,1,N/A,3,4,1,3,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202842333,809,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.679,1,N/A,3,4,1,3,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202833299,810,LOHAS Leaning,5.000,Very High (Premium Payer),4.080,5,N/A,N/A,4,5,3,1,4,4,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10202811273,811,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,3,4,1,N/A,1,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10202620470,812,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202619690,813,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,3,4,1,N/A,1,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10202618979,814,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202617245,815,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.727,1,N/A,N/A,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202615659,816,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,3,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202615233,817,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202613648,818,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202599887,819,LOHAS Leaning,5.000,Very High (Premium Payer),3.786,5,N/A,3,5,1,3,2,5,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10202589716,820,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.727,1,N/A,N/A,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202533500,821,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,3,4,1,N/A,2,4,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202524663,822,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202523119,823,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.727,1,N/A,N/A,4,1,N/A,2,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202520645,824,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202506329,825,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,N/A,4,1,3,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202467412,826,LOHAS Learner,2.500,Low (Price Conscious),3.120,1,N/A,3,4,5,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10202450218,827,LOHAS Leaning,5.000,Very High (Premium Payer),4.286,5,N/A,3,5,5,3,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10202447906,828,LOHAS Laggard,2.500,Low (Price Conscious),2.786,1,N/A,3,4,1,3,2,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202437700,829,LOHAS Leaning,5.000,Very High (Premium Payer),3.964,5,N/A,3,4,5,3,1,4,4,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10202429913,830,LOHAS Learner,2.500,Low (Price Conscious),3.000,1,N/A,N/A,5,1,N/A,2,5,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202424810,831,LOHAS Leaning,5.000,Very High (Premium Payer),4.214,5,N/A,3,5,5,3,1,5,4,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10202378327,832,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202371639,833,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202356582,834,LOHAS Learner,2.500,Low (Price Conscious),3.409,1,N/A,N/A,5,5,N/A,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10202288222,835,LOHAS Leaning,5.000,Very High (Premium Payer),3.750,5,N/A,3,5,1,3,2,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10202283922,836,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202253747,837,LOHAS Learner,2.500,Low (Price Conscious),2.920,1,N/A,3,5,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202235604,838,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202182858,839,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,2,4,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202163113,840,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202117771,841,LOHAS Leaning,5.000,Very High (Premium Payer),4.440,5,N/A,N/A,5,5,3,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10202109050,842,LOHAS Leaning,5.000,Very High (Premium Payer),3.536,5,N/A,3,4,1,3,1,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10202068459,843,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,3,4,1,N/A,2,4,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202050875,844,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202048052,845,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202045773,846,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202042505,847,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202041803,848,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.680,1,N/A,N/A,4,1,3,1,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202033547,849,LOHAS Leaning,5.000,Very High (Premium Payer),4.241,5,3,3,5,5,N/A,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10202033280,850,LOHAS Learner,2.500,Low (Price Conscious),3.240,1,N/A,3,4,5,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10202024624,851,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.679,1,N/A,3,4,1,3,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202021514,852,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202015901,853,LOHAS Learner,2.500,Low (Price Conscious),2.840,1,N/A,3,4,1,N/A,2,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10202008645,854,LOHAS Learner,2.500,Low (Price Conscious),3.400,1,N/A,3,5,5,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10202007540,855,LOHAS Leaning,5.000,Very High (Premium Payer),3.517,5,3,N/A,4,1,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10202003119,856,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201999710,857,LOHAS Learner,2.500,Low (Price Conscious),2.864,1,N/A,N/A,5,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201999161,858,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201976627,859,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201972934,860,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,3,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201972591,861,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,N/A,4,1,3,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201971749,862,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201967100,863,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201964427,864,LOHAS Learner,2.500,Low (Price Conscious),3.545,1,N/A,N/A,5,5,N/A,1,5,5,5,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10201962220,865,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.727,1,N/A,N/A,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201960379,866,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201955905,867,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201951927,868,LOHAS Leaning,5.000,Very High (Premium Payer),4.080,5,N/A,N/A,4,5,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10201951354,869,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,N/A,4,1,3,1,4,4,5,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10201950983,870,LOHAS Leaning,5.000,Very High (Premium Payer),3.800,5,N/A,N/A,4,1,3,2,5,4,5,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10201950909,871,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201948443,872,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201945524,873,LOHAS Leaning,5.000,Very High (Premium Payer),4.071,5,N/A,3,4,5,3,1,5,5,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10201942004,874,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201938432,875,LOHAS Leaning,5.000,Very High (Premium Payer),3.591,5,N/A,N/A,4,1,N/A,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10201914885,876,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.760,1,N/A,3,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201914721,877,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201913865,878,LOHAS Learner,2.500,Low (Price Conscious),2.840,1,N/A,3,4,1,N/A,2,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201909337,879,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,N/A,4,1,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10201909290,880,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201909274,881,LOHAS Leaning,5.000,Very High (Premium Payer),3.818,5,N/A,N/A,4,1,N/A,1,5,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10201909250,882,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201879246,883,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,N/A,4,1,3,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201872724,884,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201872253,885,LOHAS Leaning,5.000,Very High (Premium Payer),4.200,5,N/A,3,4,5,N/A,1,5,5,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10201871957,886,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201871783,887,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201871249,888,LOHAS Learner,2.500,Low (Price Conscious),3.480,1,N/A,N/A,5,5,3,1,5,5,5,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10201870894,889,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201869573,890,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.679,1,N/A,3,4,1,3,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201868795,891,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201868743,892,LOHAS Leaning,5.000,Very High (Premium Payer),3.786,5,N/A,3,5,1,3,2,5,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10201868516,893,LOHAS Leaning,5.000,Very High (Premium Payer),4.125,5,3,3,5,5,3,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10201867422,894,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.727,1,N/A,N/A,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201867276,895,LOHAS Leaning,5.000,Very High (Premium Payer),3.720,5,N/A,N/A,4,1,3,2,5,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10201867166,896,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201866598,897,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201866550,898,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.607,1,N/A,3,4,1,3,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201865860,899,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201865849,900,LOHAS Leaning,5.000,Very High (Premium Payer),4.080,5,N/A,N/A,4,5,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10201865840,901,LOHAS Learner,2.500,Low (Price Conscious),2.818,1,N/A,N/A,4,1,N/A,1,5,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201865822,902,LOHAS Leaning,5.000,Very High (Premium Payer),4.080,5,N/A,N/A,4,5,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10201865674,903,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201864638,904,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,N/A,4,1,3,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10201810792,905,LOHAS Leaning,5.000,Very High (Premium Payer),4.200,5,N/A,N/A,4,5,3,1,5,5,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
