Respondent ID,Excel Row,LOHAS Segment,Percentile Rank,Propensity Score,Propensity Category,Composite Score,Actual Purchase (1-5),Willingness to Pay 25% (1-5),Patagonia Engagement (1-5),Brand Commitment (1-5),Environmental Evangelism (1-5),Transparency Desire (1-5),Environmental Activism (1-5),Recycling Behavior (1-5),Sustainability Importance (1-5),Organic Importance (1-5),Price Insensitivity (1-5),Classification Reasoning
10207038323,417,LOHAS Laggard,21.8%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,5,1,"Top 22% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206906642,447,LOHAS Laggard,21.7%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,4,2,"Top 22% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206509636,467,LOHAS Laggard,21.6%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,5,1,"Top 22% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206299118,490,LOHAS Laggard,21.5%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,5,1,"Top 21% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206053121,508,LOHAS Laggard,21.4%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,4,2,"Top 21% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205771398,525,LOHAS Laggard,21.3%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,5,1,"Top 21% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205724306,531,LOHAS Laggard,21.2%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,5,1,"Top 21% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205654196,544,LOHAS Laggard,21.1%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,4,2,"Top 21% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205643861,546,LOHAS Laggard,21.0%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,4,2,"Top 21% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205379350,594,LOHAS Laggard,20.9%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,5,1,"Top 21% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205221507,618,LOHAS Laggard,20.8%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,4,2,"Top 21% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205196096,619,LOHAS Laggard,20.7%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,5,1,"Top 21% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204549322,669,LOHAS Laggard,20.6%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,4,2,"Top 21% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204240177,712,LOHAS Laggard,20.5%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,4,2,"Top 20% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204236608,714,LOHAS Laggard,20.4%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,4,2,"Top 20% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203866805,754,LOHAS Laggard,20.3%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,4,2,"Top 20% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203856113,755,LOHAS Laggard,20.2%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,4,2,"Top 20% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203841423,757,LOHAS Laggard,20.1%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,5,1,"Top 20% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203826941,761,LOHAS Laggard,20.0%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,4,2,"Top 20% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203752408,769,LOHAS Laggard,19.9%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,4,2,"Top 20% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10202947139,806,LOHAS Laggard,19.8%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,4,2,"Top 20% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10202618979,814,LOHAS Laggard,19.7%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,5,1,"Top 20% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201868795,891,LOHAS Laggard,19.6%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,5,1,"Top 20% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201687322,927,LOHAS Laggard,19.5%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,5,1,"Top 19% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201626567,936,LOHAS Laggard,19.4%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,5,4,4,1,"Top 19% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199453064,977,LOHAS Laggard,19.3%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,5,1,"Top 19% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199261860,990,LOHAS Laggard,19.2%,1.000,"Very Low (Price Sensitive)",2.522,1,4,N/A,1,N/A,1,3,4,4,4,2,"Top 19% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10210931448,144,LOHAS Laggard,19.1%,1.000,"Very Low (Price Sensitive)",2.515,1,4,N/A,1,N/A,1,N/A,4,5,4,1,"Top 19% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207786805,359,LOHAS Laggard,19.0%,1.000,"Very Low (Price Sensitive)",2.515,1,4,N/A,1,N/A,1,N/A,4,5,4,1,"Top 19% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206946126,440,LOHAS Laggard,18.9%,1.000,"Very Low (Price Sensitive)",2.515,1,4,N/A,1,N/A,1,N/A,4,5,4,1,"Top 19% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204429939,680,LOHAS Laggard,18.8%,1.000,"Very Low (Price Sensitive)",2.515,1,4,N/A,1,N/A,1,N/A,4,5,4,1,"Top 19% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199500445,969,LOHAS Laggard,18.7%,1.000,"Very Low (Price Sensitive)",2.515,1,4,N/A,1,N/A,1,N/A,4,5,4,1,"Top 19% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10211767519,100,LOHAS Laggard,18.6%,1.000,"Very Low (Price Sensitive)",2.504,1,4,N/A,1,3,1,3,4,4,4,1,"Top 19% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206358569,482,LOHAS Laggard,18.5%,1.000,"Very Low (Price Sensitive)",2.504,1,4,N/A,1,3,1,3,4,4,4,1,"Top 18% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206277852,494,LOHAS Laggard,18.4%,1.000,"Very Low (Price Sensitive)",2.504,1,4,N/A,1,3,1,3,4,4,4,1,"Top 18% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206232291,498,LOHAS Laggard,18.3%,1.000,"Very Low (Price Sensitive)",2.504,1,4,N/A,1,3,1,3,4,4,4,1,"Top 18% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201866550,898,LOHAS Laggard,18.2%,1.000,"Very Low (Price Sensitive)",2.504,1,4,N/A,1,3,1,3,4,4,4,1,"Top 18% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10216419487,25,LOHAS Laggard,18.1%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 18% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10215029401,26,LOHAS Laggard,18.0%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 18% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10214566796,31,LOHAS Laggard,17.9%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 18% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10214139352,43,LOHAS Laggard,17.8%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 18% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10211852638,96,LOHAS Laggard,17.7%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 18% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10211660192,104,LOHAS Laggard,17.6%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 18% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10211232483,123,LOHAS Laggard,17.5%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 17% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10211003070,140,LOHAS Laggard,17.4%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 17% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10211003001,141,LOHAS Laggard,17.3%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 17% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10210912143,146,LOHAS Laggard,17.2%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 17% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209717041,189,LOHAS Laggard,17.1%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 17% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209687958,191,LOHAS Laggard,17.0%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 17% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209683665,192,LOHAS Laggard,16.9%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 17% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209683071,193,LOHAS Laggard,16.8%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 17% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209655202,198,LOHAS Laggard,16.7%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 17% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209578431,208,LOHAS Laggard,16.6%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 17% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209476418,221,LOHAS Laggard,16.5%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 17% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209423702,230,LOHAS Laggard,16.4%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 16% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209336310,246,LOHAS Laggard,16.3%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 16% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209299726,253,LOHAS Laggard,16.2%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 16% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209262275,258,LOHAS Laggard,16.1%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 16% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209224958,261,LOHAS Laggard,16.0%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 16% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209192040,265,LOHAS Laggard,15.9%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 16% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209186551,266,LOHAS Laggard,15.8%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 16% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208924702,290,LOHAS Laggard,15.7%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 16% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208873574,299,LOHAS Laggard,15.6%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 16% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208803062,303,LOHAS Laggard,15.5%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 16% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208792592,304,LOHAS Laggard,15.4%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 15% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208731293,308,LOHAS Laggard,15.3%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 15% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208661232,316,LOHAS Laggard,15.2%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 15% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208535664,332,LOHAS Laggard,15.1%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 15% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208084079,354,LOHAS Laggard,15.0%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 15% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207829423,357,LOHAS Laggard,14.9%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 15% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207669402,363,LOHAS Laggard,14.8%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 15% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207657252,364,LOHAS Laggard,14.7%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 15% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207044039,414,LOHAS Laggard,14.6%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 15% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206961492,424,LOHAS Laggard,14.5%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 15% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206953457,428,LOHAS Laggard,14.4%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 14% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206951426,431,LOHAS Laggard,14.3%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 14% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206945539,443,LOHAS Laggard,14.2%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 14% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206529836,461,LOHAS Laggard,14.1%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 14% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206516080,463,LOHAS Laggard,14.0%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 14% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206390617,478,LOHAS Laggard,13.9%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 14% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206374097,480,LOHAS Laggard,13.8%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 14% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206369938,481,LOHAS Laggard,13.7%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 14% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206125295,502,LOHAS Laggard,13.6%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 14% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206059602,507,LOHAS Laggard,13.5%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 14% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205924242,514,LOHAS Laggard,13.4%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 13% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205758684,529,LOHAS Laggard,13.3%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 13% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205636482,547,LOHAS Laggard,13.2%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 13% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205631090,549,LOHAS Laggard,13.1%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 13% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205599968,555,LOHAS Laggard,13.0%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 13% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205566061,563,LOHAS Laggard,12.9%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 13% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205501406,574,LOHAS Laggard,12.8%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 13% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205459024,580,LOHAS Laggard,12.7%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 13% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205437446,586,LOHAS Laggard,12.6%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 13% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205368414,595,LOHAS Laggard,12.5%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 13% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205337926,600,LOHAS Laggard,12.4%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 12% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205294506,605,LOHAS Laggard,12.3%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 12% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205163457,625,LOHAS Laggard,12.2%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 12% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205162867,626,LOHAS Laggard,12.1%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 12% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204975783,642,LOHAS Laggard,12.0%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 12% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204972879,643,LOHAS Laggard,11.9%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 12% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204887007,650,LOHAS Laggard,11.8%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 12% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204883084,652,LOHAS Laggard,11.7%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 12% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204781485,654,LOHAS Laggard,11.6%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 12% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204726301,658,LOHAS Laggard,11.5%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 12% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204346204,691,LOHAS Laggard,11.4%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 11% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204326559,695,LOHAS Laggard,11.3%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 11% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204287949,699,LOHAS Laggard,11.2%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 11% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204267771,705,LOHAS Laggard,11.1%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 11% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204264494,708,LOHAS Laggard,11.0%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 11% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204253113,711,LOHAS Laggard,10.9%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 11% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204235551,716,LOHAS Laggard,10.8%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 11% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204200442,719,LOHAS Laggard,10.7%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 11% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204122398,730,LOHAS Laggard,10.6%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 11% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204051796,734,LOHAS Laggard,10.5%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 11% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204029404,735,LOHAS Laggard,10.4%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 10% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203984461,739,LOHAS Laggard,10.3%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 10% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203979479,740,LOHAS Laggard,10.2%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 10% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203952260,742,LOHAS Laggard,10.1%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,4,2,"Top 10% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203909270,749,LOHAS Laggard,10.0%,1.000,"Very Low (Price Sensitive)",2.476,1,4,N/A,1,N/A,1,N/A,4,4,5,1,"Top 10% of respondents; Very Low propensity; Never purchased for sustainability; Willing to pay 25% premium"
